path,label
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3135.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\716.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1315.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2718.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Violin\198.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\443.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2663.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\2248.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Organ\1174.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Horn\517.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\33.wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1644.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Shakers\182.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2480.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1713.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\369.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2627.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1788.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Violin\466.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1456.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1821.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1586.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1029.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Horn\867.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2927.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\485.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2406.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1824.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2079.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Shakers\877.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1140.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1379.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Shakers\855.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Shakers\831.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1681.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1259.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2212.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\455.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1194.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2597.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1193.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\flute\2929.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\475.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1049.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3296.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\276.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Shakers\590.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1719.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\859.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1895.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\512.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\210.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\609.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\874.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\178.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\674.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\flute\283.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3541.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1279.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1874.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\1255.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\206.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\Horn\720.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2462.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\203.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Trombone\194.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\296.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\1081.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\392.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1716.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Horn\675.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\364.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Shakers\917.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1128.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\flute\3487.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\114.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1370.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\175.wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1774.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2180.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2084.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (296).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3322.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\184.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2754.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Accordion\893.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3153.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\456.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Violin\356.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1925.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Violin\503.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\57.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Shakers\913.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\776.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1234.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\flute\717.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Violin\329.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1015.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Trombone\19.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\258.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\230.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2195.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1815.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\2033.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Organ\884.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\93.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2302.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1100.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\270.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2835.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\8.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\602.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1221.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\924.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\2030.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\flute\1082.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\cowbell\43.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\130.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2082.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2088.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\794.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Banjo\100.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3467.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\760.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3502.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\205.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Horn\582.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\cowbell\308.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\497.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\933.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\408.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3058.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3126.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2937.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1539.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (67).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1155.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\cowbell\4.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1627.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\527.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\flute\1642.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Trombone\636.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1244.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\1360.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1086.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2584.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2775.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1968.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2263.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Piano\479.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\62.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\598.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\288.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1143.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\590.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\cowbell\447.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2479.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1321.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1791.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\644.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\426.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1182.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1045.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\121.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\230.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2334.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1625.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\834.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1676.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\2511.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3057.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1765.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2452.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1171.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1792.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Banjo\797.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1565.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Organ\1199.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2249.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Trombone\878.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1928.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\cowbell\443.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1930.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\415.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2800.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3072.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2290.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2716.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1272.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\2162.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2333.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2798.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\294.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Violin\521.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Violin\141.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3156.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Piano\18.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\Hi_Hats\103.wav,Hi_Hats
C:\Users\ADMIN\Downloads\music_dataset\Organ\412.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Piano\282.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\cowbell\601.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3292.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1283.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3223.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Horn\22.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Accordion\535.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\369.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\209.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2738.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\3424.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2777.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1236.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1128.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1656.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Shakers\901.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1195.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\715.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\1038.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1426.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2294.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3481.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2078.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\flute\3157.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1636.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\979.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2251.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2384.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1397.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\flute\3703.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3179.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\101.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1244.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2040.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\88.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1497.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Accordion\883.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\vibraphone\366.wav,vibraphone
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1644.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\118.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\243.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\499.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3569.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\895.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1845.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Shakers\60.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2883.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Horn\1243.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2614.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\153.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1446.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\78.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\261.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\749.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1390.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\336.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\Banjo\320.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2206.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1226.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\1354.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2884.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2962.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Horn\980.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\flute\217.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3126.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\127.wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Dobro\216.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\1051.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Violin\377.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Shakers\255.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2456.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\50.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\273.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Banjo\459.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Organ\882.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\cowbell\502.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\276.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3389.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\317.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\135.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1999.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2131.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3587.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2069.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\934.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\265.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3174.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3068.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\410.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\491.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\flute\2402.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Organ\404.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\495.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3206.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\3016.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\381.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\236.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\654.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Horn\236.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3465.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\cowbell\578.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\36.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1101.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1087.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Organ\184.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\257.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\476.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\156.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3219.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\910.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\671.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1030.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\529.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1506.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1928.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2065.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Piano\355.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\Banjo\263.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1887.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1967.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1202.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3327.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\flute\2303.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2820.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1897.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Horn\417.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Horn\26.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2985.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Violin\231.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2690.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2006.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3335.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2153.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\422.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Hi_Hats\230.wav,Hi_Hats
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\937.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Dobro\94.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2204.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Horn\92.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2192.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Shakers\990.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1063.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2397.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\289.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2680.wav,Trombone
